what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432270891577
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.commands.AllInstances",1432270907571
executed,command,org.eclipse.jdt.debug.ui,3.4.0.v20090527,"org.eclipse.jdt.debug.ui.commands.Inspect",1432270911765
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432270911797
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432270967245
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432270986694
activated,perspective,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.JavaPerspective",1432270988148
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432270989180
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432270990086
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1432270991820
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.redo",1432270992983
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.redo",1432270993264
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432270998300
closed,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271001714
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271004152
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271007105
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271010855
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432271017468
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432271020600
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1432271050242
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271050382
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271072207
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271086995
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271113008
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271174748
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271217454
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432271266537
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271269319
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271315922
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271315953
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271363870
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271364886
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271369433
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271371151
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271449839
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271449870
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271480179
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271579262
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271581412
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271583350
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271583647
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271603200
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271605700
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271609857
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271620938
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271624272
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271627291
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271642412
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271669323
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271669338
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271673230
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271703470
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271703501
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271715244
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432271723519
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271727058
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271729080
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271758843
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271758859
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271773527
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271783231
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432271783356
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432271785467
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432271794054
