what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432256213181
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432256221384
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256222587
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256229125
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432256229145
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432256230435
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432256236414
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256237503
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256244727
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432256244748
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432256245854
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432256250366
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256251544
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256257919
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432256257942
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432256259239
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432256262316
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256263470
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432256271554
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432256271580
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432256273221
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432256275804
