what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274188938
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432274195610
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432274244921
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432274245952
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274252250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274268251
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432274340033
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432274342458
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274343990
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274346324
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432274346339
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274352176
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274619868
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274626237
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274633909
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274655736
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274666695
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274673669
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274674844
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274679105
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274686720
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274693553
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274695334
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274696834
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274709545
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274710966
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274711997
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432274727607
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274740978
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274742790
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432274746682
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274762389
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274773387
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274779113
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432274781660
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274782707
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274788083
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432274788083
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432274830315
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274832471
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274832565
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432274852036
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274853208
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274862106
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1432274867716
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432274870435
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274877357
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274877716
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432274891827
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274895373
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274897292
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432274897292
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432274905611
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275040407
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1432275047251
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432275051735
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432275051767
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432275055407
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432275056970
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275060595
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432275067884
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275069806
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275071494
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275075354
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275078026
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432275100325
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432275135316
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432275146131
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275148128
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1432275150565
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432275171800
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1432275185788
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1432275190739
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432275249647
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275251382
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275262068
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1432275262178
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275266899
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275269009
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275270541
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275271634
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432275273088
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432275277525
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432275278883
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275280855
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275345243
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432275379421
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432275381099
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1432275385475
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275387053
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275894098
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275895364
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275897836
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1432275899383
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432275901580
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432276046924
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1432276048189
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432276050877
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432276166649
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1432276169478
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432276172839
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1432276175372
